timestamp,event_type,entity_id,details
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000297,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000298,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000299,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000300,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000301,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000302,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000303,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000304,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000305,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000306,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000307,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000308,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000309,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000310,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000311,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000312,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000313,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000314,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000315,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000316,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000317,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000318,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000319,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000320,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000321,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000322,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000323,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000324,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000325,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000326,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000327,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000328,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000329,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000330,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000331,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000332,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000333,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000334,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000335,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000336,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000337,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000338,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000339,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000340,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000341,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000342,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000343,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000344,APPROVE risk_score=14.75
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000345,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000346,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000347,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000348,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000349,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000350,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000351,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000352,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000353,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000354,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000355,APPROVE risk_score=18.66
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000356,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000357,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000358,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000359,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000360,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000361,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000362,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000363,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000364,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000365,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000366,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000367,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000368,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000369,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000370,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000371,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000372,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000373,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000374,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000375,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000376,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000377,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000378,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000379,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000380,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000381,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000382,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000383,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000384,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000385,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000386,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000387,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000388,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000389,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000390,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000391,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000392,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000393,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000394,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000395,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000396,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000397,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000398,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000399,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000400,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000401,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000402,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000403,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000404,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000405,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000406,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000407,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000408,APPROVE risk_score=14.16
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000409,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000410,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000411,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000412,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000413,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000414,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000415,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000416,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000417,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000418,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000419,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000420,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000421,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000422,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000423,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000424,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000425,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000426,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000427,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000428,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000429,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000430,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000431,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000432,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000433,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000434,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000435,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000436,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000437,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000438,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000439,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000440,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000441,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000442,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000443,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000444,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000445,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000446,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000447,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000448,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000449,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000450,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000451,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000452,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000453,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000454,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000455,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000456,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000457,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000458,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000459,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000460,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000461,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000462,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000463,APPROVE risk_score=17.28
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000464,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000465,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000466,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000467,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000468,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000469,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000470,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000471,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000472,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000473,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000474,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000475,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000476,APPROVE risk_score=18.13
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000477,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000478,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000479,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000480,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000481,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000482,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000483,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000484,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000485,APPROVE risk_score=17.48
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000486,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000487,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000488,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000489,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000490,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000491,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000492,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000493,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000494,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000495,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000496,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000497,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000498,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000499,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000500,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000501,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000502,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000503,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000504,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000505,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000506,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000507,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000508,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000509,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000510,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000511,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000512,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000513,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000514,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000515,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000516,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000517,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000518,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000519,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000520,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000521,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000522,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000523,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000524,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000525,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000526,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000527,APPROVE risk_score=16.71
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000528,REVIEW risk_score=58.6
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000529,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000530,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000531,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000532,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000533,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000534,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000535,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000536,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000537,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000538,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000539,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000540,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000541,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000542,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000543,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000544,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000545,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000546,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000547,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000548,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000549,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000550,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000551,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000552,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000553,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000554,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000555,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000556,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000557,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000558,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000559,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000560,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000561,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000562,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000563,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000564,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000565,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000566,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000567,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000568,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000569,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000570,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000571,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000572,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000573,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000574,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000575,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000576,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000577,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000578,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000579,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000580,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000581,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000582,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000583,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000584,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000585,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000586,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000587,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000588,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000589,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000590,REVIEW risk_score=61.06
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000591,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000592,APPROVE risk_score=0.0
2026-05-22T14:48:39.396173+00:00,RISK_SCORE,T000593,APPROVE risk_score=0.0
